Code,Name,Geographic Level,Old names,City Class,"Income
Classification","Urban / Rural
(based on 2015 Population)",2020 Population
153633008,Buntong Proper,Bgy,,,,R, 668 
153633009,Cadayonan,Bgy,,,,R, 240 
153633010,Dansalan,Bgy,,,,R, 340 
153633011,Gata,Bgy,,,,R," 1,246 "
153633013,Kalakala,Bgy,,,,R, 628 
153633014,Katogonan,Bgy,,,,R, 706 
153633015,Lumbac,Bgy,,,,R, 720 
153633017,Lumbatan Manacab,Bgy,,,,R, 398 
153633018,Lumbatan Pataingud,Bgy,,,,R, 674 
153633019,Manacab (Pob.),Bgy,,,,R, 630 
153633020,Minanga,Bgy,Buntong,,,R, 307 
153633021,Paling,Bgy,,,,R, 659 
153633022,Pindolonan,Bgy,,,,R, 701 
153633023,Pualas,Bgy,,,,R, 550 
153633025,Buadiposo Raya,Bgy,,,,R, 385 
153633026,Sapot,Bgy,,,,R, 652 
153633029,Tangcal,Bgy,,,,R, 470 
153633030,Tarik,Bgy,,,,R, 515 
153633031,Tuka,Bgy,,,,R, 481 
153633033,Bangon Proper,Bgy,,,,R, 472 
153633035,Raya Buntong,Bgy,Buntong East,,,R, 813 
153633037,Lunduban,Bgy,Ragondingan,,,R, 327 
153633038,Ragondingan East,Bgy,,,,R, 503 
153633039,Ragondingan Proper,Bgy,,,,R, 400 
153633040,Ragondingan West,Bgy,,,,R, 398 
153633042,Boto Ragondingan,Bgy,,,,R, 801 
153633043,Datu Tambara,Bgy,,,,R, 285 
153633044,Dirisan,Bgy,,,,R, 420 
153634000,Maguing,Mun,,,2nd,," 30,436 "
153634001,Agagan,Bgy,,,,R, 700 
153634003,Balagunun,Bgy,,,,R, 901 
153634004,Bolao,Bgy,,,,R," 1,245 "
153634005,Balawag,Bgy,,,,R, 489 
153634006,Balintao,Bgy,,,,R," 1,305 "
153634007,Borocot,Bgy,,,,R, 613 
153634008,Bato-bato,Bgy,,,,R," 2,165 "
153634009,Borrowa,Bgy,,,,R, 465 
153634011,Buadiangkay,Bgy,,,,R, 776 
153634013,Bubong Bayabao,Bgy,,,,R, 890 
153634014,Botud,Bgy,,,,R," 1,052 "
153634015,Camalig,Bgy,,,,R, 852 
153634016,Cambong,Bgy,,,,R, 604 
153634019,Dilausan (Pob.),Bgy,,,,R, 790 
153634020,Dilimbayan,Bgy,,,,R, 970 
153634024,Ilalag,Bgy,,,,R, 890 
153634025,Kianodan,Bgy,,,,R, 632 
153634028,Lumbac,Bgy,,,,R, 606 
153634030,Madanding,Bgy,,,,R," 1,022 "
153634031,Madaya,Bgy,,,,R," 2,000 "
153634032,Maguing Proper,Bgy,,,,R," 1,533 "
153634033,Malungun,Bgy,,,,R," 1,154 "
153634037,Pagalongan,Bgy,,,,R, 819 
153634038,Panayangan,Bgy,,,,R, 373 
153634041,Pilimoknan,Bgy,,,,R, 656 
153634045,Ragayan,Bgy,Rungayan,,,R, 534 
153634048,Lilod Maguing,Bgy,,,,R, 733 
153634051,Bubong,Bgy,,,,R, 580 
153634052,Lilod Borocot,Bgy,,,,R," 1,121 "
153634053,Malungun Borocot,Bgy,,,,R, 866 
153634054,Malungun Pagalongan,Bgy,,,,R, 499 
153634055,Sabala Dilausan,Bgy,,,,R," 1,123 "
153634056,Lumbac-Dimarao,Bgy,,,,R, 602 
153634057,Pindolonan,Bgy,,,,R, 876 
153635000,Picong,Mun,Sultan Gumander,,4th*,," 18,907 "
153635004,Bara-as,Bgy,,,,U," 1,681 "
153635007,Biasong,Bgy,,,,R, 723 
153635009,Bulangos,Bgy,,,,R," 1,038 "
153635015,Durian,Bgy,,,,R, 861 
153635016,Ilian,Bgy,,,,R, 687 
153635024,Liangan (Pob.),Bgy,,,,R," 1,234 "
153635028,Maganding,Bgy,,,,R," 1,572 "
153635029,Maladi,Bgy,,,,R," 1,652 "
153635035,Mapantao,Bgy,,,,R," 1,024 "
153635037,Micalubo,Bgy,,,,R," 1,059 "
153635041,Pindolonan,Bgy,,,,R, 697 
153635042,Punong,Bgy,,,,R," 1,010 "
153635043,Ramitan,Bgy,,,,R, 912 
153635049,Torogan,Bgy,,,,R, 644 
153635050,Tual,Bgy,,,,R, 677 
153635052,Tuca,Bgy,,,,R, 975 
153635053,Ubanoban,Bgy,,,,R," 1,212 "
153635054,Anas,Bgy,,,,R, 604 
153635061,Mimbalawag,Bgy,,,,R, 645 
153636000,Lumbayanague,Mun,,,4th,," 19,091 "
153636004,Bagoaingud,Bgy,,,,R, 833 
153636005,Balaigay,Bgy,,,,R," 1,739 "
153636007,Bualan,Bgy,,,,R, 713 
153636008,Cadingilan,Bgy,,,,U, 528 
153636009,Casalayan,Bgy,,,,R, 858 
153636010,Dala,Bgy,Dalama,,,U, 795 
153636012,Dilimbayan,Bgy,,,,R, 818 
153636013,Cabuntungan,Bgy,,,,R, 792 
153636014,Lamin,Bgy,,,,U, 782 
153636015,Diromoyod,Bgy,,,,U, 759 
153636017,Kabasaran (Pob.),Bgy,,,,U," 1,312 "
153636018,Nanagun,Bgy,,,,U," 1,014 "
153636019,Mapantao-Balangas,Bgy,,,,R, 672 
153636020,Miniros,Bgy,,,,R," 1,100 "
153636022,Pantaon,Bgy,,,,R, 750 
153636023,Pindolonan,Bgy,,,,R, 661 
153636025,Pitatanglan,Bgy,,,,R, 967 
153636026,Poctan,Bgy,,,,R, 572 
153636030,Singcara,Bgy,,,,U," 1,206 "
153636033,Wago,Bgy,,,,R, 847 
153636035,Cadayonan,Bgy,,,,U, 791 
153636036,Cadingilan A,Bgy,,,,R, 582 
153637000,Amai Manabilang,Mun,Bumbaran,,3rd,," 12,124 "
153637001,Poblacion,Bgy,Apartfort,,,R, 872 
153637002,Bagumbayan,Bgy,,,,R, 607 
153637003,Bandara-Ingud,Bgy,,,,R, 285 
153637005,Comara,Bgy,,,,R," 1,014 "
153637006,Frankfort,Bgy,,,,R," 1,633 "
153637008,Lambanogan,Bgy,,,,R, 502 
153637009,Lico,Bgy,,,,R, 560 
153637010,Mansilano,Bgy,,,,R, 584 
153637012,Natangcopan,Bgy,,,,R, 725 
153637013,Pagonayan,Bgy,,,,R, 622 
153637014,Pagalamatan,Bgy,,,,R," 1,067 "
153637015,Piagma,Bgy,,,,R, 324 
153637016,Punud,Bgy,,,,R, 809 
153637017,Ranao-Baning,Bgy,,,,R, 638 
153637018,Salam,Bgy,,,,R, 516 
153637019,Sagua-an,Bgy,,,,R, 456 
153637021,Sumugot,Bgy,,,,R, 910 
153638000,Tagoloan Ii,Mun,,,4th,," 12,602 "
153638002,Bantalan,Bgy,,,,R, 589 
153638004,Bayog,Bgy,,,,R, 550 
153638005,Cadayonan,Bgy,,,,R, 640 
153638006,Dagonalan,Bgy,,,,R, 476 
153638007,Dimalama,Bgy,,,,R, 590 
153638009,Gayakay,Bgy,,,,R, 580 
153638012,Inodaran,Bgy,,,,R, 525 
153638013,Kalilangan,Bgy,,,,R, 476 
153638015,Kianibong,Bgy,,,,R, 515 
153638017,Kingan,Bgy,,,,R," 1,076 "
153638018,Kitaon,Bgy,,,,R, 374 
153638024,Bagoaingud,Bgy,,,,R, 876 
153638025,Malinao,Bgy,,,,R, 706 
153638026,Malingon,Bgy,,,,R," 1,050 "
153638027,Mama-an Pagalongan,Bgy,,,,R, 524 
153638029,Marawi,Bgy,,,,R, 521 
153638030,Maimbaguiang,Bgy,,,,R," 1,150 "
153638041,Sigayan,Bgy,,,,R, 573 
153638042,Tagoloan Poblacion,Bgy,,,,R, 811 
153639000,Kapatagan,Mun,,,4th,," 20,498 "
153639001,Bakikis,Bgy,,,,R," 1,114 "
153639002,Barao,Bgy,,,,R, 905 
153639003,Bongabong,Bgy,,,,R," 1,328 "
153639004,Daguan,Bgy,,,,U," 5,245 "
153639005,Inudaran,Bgy,,,,R, 793 
153639006,Kabaniakawan,Bgy,,,,R, 616 
153639007,Kapatagan,Bgy,,,,R," 1,568 "
153639008,Lusain,Bgy,,,,R," 1,075 "
153639009,Matimos,Bgy,,,,R, 692 
153639010,Minimao,Bgy,,,,R," 1,330 "
153639011,Pinantao,Bgy,,,,R," 1,700 "
153639012,Salaman,Bgy,,,,R," 1,637 "
153639013,Sigayan,Bgy,,,,R, 985 
153639014,Tabuan,Bgy,,,,R, 860 
153639015,Upper Igabay,Bgy,,,,R, 650 
153640000,Sultan Dumalondong,Mun,,,6th*,," 12,500 "
153640001,Bacayawan,Bgy,,,,R," 3,110 "
153640002,Buta,Bgy,Sumalindao,,,R," 1,400 "
153640003,Dinganun Guilopa,Bgy,Dingunun,,,R," 1,698 "
153640004,Lumbac,Bgy,,,,U," 1,365 "
153640005,Malalis,Bgy,,,,R," 2,677 "
153640006,Pagalongan,Bgy,,,,R," 1,120 "
153640007,Tagoranao,Bgy,,,,R," 1,130 "
153641000,Lumbaca-Unayan,Mun,,,-,," 8,131 "
153641001,Bangon,Bgy,Dilausan,,,R, 987 
153641002,Beta,Bgy,,,,R, 753 
153641003,Calalon,Bgy,,,,R, 809 
153641004,Calipapa,Bgy,,,,R," 1,030 "
153641005,Dilausan,Bgy,,,,R," 1,006 "
153641006,Dimapaok,Bgy,,,,R, 800 
153641007,Lumbac Dilausan,Bgy,,,,R, 691 
153641008,Oriental Beta,Bgy,,,,R," 1,419 "
153641009,Tringun,Bgy,,,,R, 636 
153800000,Maguindanao,Prov,,,1st,," (excluding COTOBATO CITY) 1,342,179 "
153801000,Ampatuan,Mun,,,4th,," 28,941 "
153801004,Dicalongan (Pob.),Bgy,,,,R," 4,531 "
153801011,Kakal,Bgy,,,,R," 1,694 "
153801012,Kamasi,Bgy,,,,R," 2,992 "
153801014,Kapinpilan,Bgy,,,,R," 2,310 "
153801015,Kauran,Bgy,,,,U," 6,517 "
153801018,Malatimon,Bgy,,,,R," 1,526 "
153801022,Matagabong,Bgy,,,,R," 1,098 "
153801028,Saniag,Bgy,,,,R," 1,308 "
153801031,Tomicor,Bgy,,,,R," 1,283 "
153801032,Tubak,Bgy,,,,R," 1,247 "
153801035,Salman,Bgy,,,,R," 4,435 "
153802000,Buldon,Mun,,,4th*,," 39,684 "
153802001,Ampuan,Bgy,,,,R," 1,228 "
153802002,Aratuc,Bgy,,,,R," 1,258 "
153802005,Cabayuan,Bgy,,,,R," 2,557 "
153802007,Calaan (Pob.),Bgy,,,,R," 5,009 "
153802008,Karim,Bgy,,,,R," 3,813 "
153802009,Dinganen,Bgy,,,,R," 4,546 "
153802011,Edcor,Bgy,Gallego Edcor,,,R," 2,885 "
153802012,Kulimpang,Bgy,,,,R," 2,410 "
153802017,Mataya,Bgy,,,,R," 3,291 "
153802018,Minabay,Bgy,,,,R," 2,379 "
153802020,Nuyo,Bgy,,,,R," 2,947 "
153802021,Oring,Bgy,,,,R," 2,098 "
153802022,Pantawan,Bgy,,,,R," 1,826 "
153802023,Piers,Bgy,,,,R," 1,425 "
153802025,Rumidas,Bgy,,,,R," 2,012 "
153803000,Buluan,Mun,,,4th*,," 57,406 "
153803008,Digal,Bgy,,,,U," 7,965 "
153803023,Lower Siling,Bgy,,,,R," 1,592 "
153803030,Maslabeng,Bgy,,,,U," 10,341 "
153803039,Poblacion,Bgy,,,,U," 29,702 "
153803040,Popol,Bgy,,,,R," 2,393 "
153803045,Talitay,Bgy,,,,R," 2,832 "
153803054,Upper Siling,Bgy,,,,R," 2,581 "
153805000,Datu Paglas,Mun,,,4th,," 33,682 "
153805001,Alip (Pob.),Bgy,,,,U," 1,989 "
153805003,Damawato,Bgy,,,,R," 2,281 "
153805004,Katil,Bgy,,,,R," 1,005 "
153805006,Malala,Bgy,,,,R," 1,210 "
153805007,Mangadeg,Bgy,,,,R," 1,196 "
153805008,Manindolo,Bgy,,,,R," 1,359 "
153805010,Puya,Bgy,,,,R, 893 
153805011,Sepaka,Bgy,,,,R," 1,302 "
153805013,Lomoyon,Bgy,,,,R," 1,131 "
153805014,Kalumenga,Bgy,Kalumanga,,,R," 1,174 "
153805015,Palao sa Buto,Bgy,,,,R," 1,352 "
153805016,Damalusay,Bgy,,,,R," 1,448 "
153805017,Bonawan,Bgy,,,,R," 1,153 "
153805018,Bulod,Bgy,,,,R," 1,140 "
153805019,Datang,Bgy,,,,R," 1,743 "
153805020,Elbebe,Bgy,,,,R, 692 
153805021,Lipao,Bgy,,,,R, 996 
153805022,Madidis,Bgy,,,,R," 1,609 "
153805023,Makat,Bgy,,,,R, 835 
153805024,Mao,Bgy,,,,R, 885 
153805025,Napok,Bgy,,,,R," 1,143 "
153805026,Poblacion,Bgy,,,,U," 6,079 "
153805027,Salendab,Bgy,,,,R," 1,067 "
153806000,Datu Piang,Mun,,,2nd,," 28,380 "
153806001,Alonganan,Bgy,,,,R, 912 
153806002,Ambadao,Bgy,,,,R, 694 
153806005,Balanakan,Bgy,,,,R," 1,018 "
153806006,Balong,Bgy,,,,R, 692 
153806008,Buayan,Bgy,,,,R," 3,690 "
153806010,Dado,Bgy,,,,R," 1,108 "
153806011,Damabalas,Bgy,,,,R, 613 
153806015,Duaminanga,Bgy,,,,R," 1,579 "
153806021,Kalipapa,Bgy,,,,R, 836 
153806025,Liong,Bgy,,,,R," 1,090 "
153806028,Magaslong,Bgy,,,,R, 932 
153806029,Masigay,Bgy,,,,R, 713 
153806030,Montay,Bgy,,,,R, 654 
153806034,Poblacion,Bgy,Dulawan,,,U," 9,806 "
153806035,Reina Regente,Bgy,,,,R," 1,100 "
153806039,Kanguan,Bgy,,,,R," 2,943 "
153807000,Datu Odin Sinsuat,Mun,Dinaig,,2nd,," 116,768 "
153807001,Ambolodto,Bgy,,,,R," 1,455 "
153807002,Awang,Bgy,,,,U," 13,595 "
153807003,Badak,Bgy,,,,R," 2,091 "
153807004,Bagoenged,Bgy,,,,R," 2,099 "
153807005,Baka,Bgy,,,,R," 3,073 "
153807006,Benolen,Bgy,,,,R," 2,084 "
153807007,Bitu,Bgy,,,,R," 1,475 "
153807008,Bongued,Bgy,,,,R," 1,853 "
153807009,Bugawas,Bgy,,,,R," 2,683 "
153807010,Capiton,Bgy,,,,R," 3,650 "
153807011,Dados,Bgy,,,,R," 2,489 "
153807013,Dalican Poblacion,Bgy,,,,U," 17,041 "
153807014,Dinaig Proper,Bgy,,,,R," 4,326 "
153807015,Dulangan,Bgy,,,,R," 1,056 "
153807017,Kakar,Bgy,,,,R, 953 
153807018,Kenebeka,Bgy,,,,R," 1,535 "
153807019,Kurintem,Bgy,,,,R," 3,446 "
153807020,Kusiong,Bgy,,,,R," 1,782 "
153807021,Labungan,Bgy,,,,R," 3,180 "
153807022,Linek,Bgy,,,,R," 2,056 "
153807023,Makir,Bgy,,,,R," 5,181 "
153807024,Margues,Bgy,,,,R," 1,724 "
153807025,Nekitan,Bgy,,,,R," 2,114 "
153807026,Mompong,Bgy,,,,R," 1,595 "
153807027,Sapalan,Bgy,,,,R," 1,820 "
153807028,Semba,Bgy,,,,U," 7,521 "
153807029,Sibuto,Bgy,,,,R," 1,406 "
153807030,Sifaren,Bgy,Sifaran,,,R," 1,396 "
153807031,Tambak,Bgy,,,,R," 1,100 "
153807032,Tamontaka,Bgy,,,,U," 12,508 "
153807033,Tanuel,Bgy,,,,R," 1,823 "
153807034,Tapian,Bgy,,,,R," 2,733 "
153807035,Taviran,Bgy,,,,R," 2,725 "
153807036,Tenonggos,Bgy,,,,R," 1,200 "
153808000,Shariff Aguak (Capital),Mun,Maganoy,,2nd,," 33,982 "
153808002,Bagong,Bgy,,,,R," 2,100 "
153808004,Bialong,Bgy,,,,R," 2,034 "
153808011,Kuloy,Bgy,,,,R," 1,361 "
153808012,Labu-labu,Bgy,,,,U," 5,949 "
153808013,Lapok,Bgy,Lepok,,,R," 1,359 "
153808023,Malingao,Bgy,,,,R, 928 
153808034,Poblacion,Bgy,,,,U," 8,011 "
153808037,Satan,Bgy,,,,R," 2,568 "
153808038,Tapikan,Bgy,,,,R," 1,108 "
153808039,Timbangan,Bgy,,,,R," 1,213 "
153808040,Tina,Bgy,,,,R," 1,506 "
153808046,Poblacion I,Bgy,,,,R," 3,303 "
153808047,Poblacion II,Bgy,,,,R," 2,542 "
153809000,Matanog,Mun,,,4th,," 36,034 "
153809001,Bayanga Norte,Bgy,,,,R," 4,203 "
153809002,Bayanga Sur,Bgy,,,,R," 4,515 "
153809003,Bugasan Norte,Bgy,,,,R," 4,706 "
153809004,Bugasan Sur (Pob.),Bgy,,,,U," 7,699 "
153809005,Kidama,Bgy,,,,R," 2,214 "
153809007,Sapad,Bgy,,,,U," 7,023 "
153809008,Langco,Bgy,,,,R," 2,671 "
153809009,Langkong,Bgy,,,,R," 3,003 "
153810000,Pagalungan,Mun,,,1st,," 46,277 "
153810001,Bagoenged,Bgy,,,,R," 2,788 "
153810004,Buliok,Bgy,,,,R," 4,947 "
153810006,Damalasak,Bgy,,,,R," 2,882 "
153810008,Galakit,Bgy,,,,R," 2,490 "
153810009,Inug-ug,Bgy,,,,R," 2,223 "
153810010,Kalbugan,Bgy,,,,R," 4,399 "
153810013,Kilangan,Bgy,,,,R," 5,527 "
153810014,Kudal,Bgy,,,,R," 1,848 "
153810015,Layog,Bgy,,,,R," 4,513 "
153810017,Linandangan,Bgy,,,,R," 2,465 "
153810021,Poblacion,Bgy,,,,U," 10,579 "
153810025,Dalgan,Bgy,,,,R," 1,616 "
153811000,Parang,Mun,,,1st*,," 102,914 "
153811008,Gadungan,Bgy,,,,R," 1,832 "
153811009,Gumagadong Calawag,Bgy,,,,R," 2,078 "
153811010,Guiday T. Biruar,Bgy,,,,R," 3,765 "
153811012,Landasan,Bgy,Sarmiento,,,U," 17,596 "
153811013,Limbayan,Bgy,,,,R," 2,405 "
153811014,Bongo Island,Bgy,Litayen,,,R," 4,000 "
153811015,Magsaysay,Bgy,,,,R," 6,046 "
153811016,Making,Bgy,,,,U," 8,083 "
153811017,Nituan,Bgy,,,,R," 4,581 "
153811018,Orandang,Bgy,,,,R," 1,526 "
153811019,Pinantao,Bgy,,,,R," 2,347 "
153811020,Poblacion,Bgy,,,,U," 12,540 "
153811021,Polloc,Bgy,,,,U," 6,093 "
153811023,Tagudtongan,Bgy,,,,R," 2,338 "
153811024,Tuca-Maror,Bgy,,,,R," 2,247 "
153811025,Manion,Bgy,,,,R," 2,474 "
153811026,Macasandag,Bgy,,,,R," 2,149 "
153811027,Cotongan,Bgy,,,,R," 1,856 "
153811028,Poblacion II,Bgy,,,,U," 10,397 "
153811029,Samberen,Bgy,,,,R," 1,043 "
153811030,Kabuan,Bgy,,,,R," 1,595 "
153811031,Campo Islam,Bgy,,,,R," 2,253 "
153811032,Datu Macarimbang Biruar,Bgy,,,,R," 1,772 "
153811033,Gadunganpedpandaran,Bgy,,,,R, 991 
153811034,Moro Point,Bgy,,,,R, 907 
153812000,Sultan Kudarat,Mun,Nuling,,1st,," 105,121 "
153812001,Alamada,Bgy,,,,R," 1,652 "
153812003,Banatin,Bgy,,,,R," 1,916 "
153812004,Banubo,Bgy,,,,R," 2,249 "
153812006,Bulalo,Bgy,,,,U," 7,861 "
153812007,Bulibod,Bgy,,,,R," 1,689 "
153812009,Calsada,Bgy,,,,U," 5,826 "
153812010,Crossing Simuay,Bgy,,,,U," 6,093 "
153812012,Dalumangcob (Pob.),Bgy,,,,U," 7,125 "
153812013,Darapanan,Bgy,,,,R," 2,441 "
153812014,Gang,Bgy,,,,R," 3,947 "
153812015,Inawan,Bgy,,,,R, 678 
153812016,Kabuntalan,Bgy,,,,R, 928 
153812017,Kakar,Bgy,,,,R," 1,894 "
153812018,Kapimpilan,Bgy,,,,R," 1,978 "
153812019,Katidtuan,Bgy,,,,R," 3,307 "
153812020,Katuli,Bgy,,,,R," 5,034 "
153812023,Ladia,Bgy,,,,R," 1,463 "
153812024,Limbo,Bgy,,,,U," 5,919 "
153812026,Maidapa,Bgy,,,,R," 1,661 "
153812027,Makaguiling,Bgy,,,,R," 2,815 "
153812028,Katamlangan,Bgy,Matampay,,,R," 1,400 "
153812029,Matengen,Bgy,,,,R," 2,645 "
153812030,Mulaug,Bgy,,,,R," 1,084 "
153812031,Nalinan,Bgy,,,,R," 1,077 "
153812033,Nekitan,Bgy,,,,R, 831 
153812034,Olas,Bgy,,,,R," 1,010 "
153812035,Panatan,Bgy,,,,R," 2,573 "
153812036,Pigcalagan,Bgy,,,,R," 3,003 "
153812037,Pigkelegan,Bgy,Ibotegen,,,R," 2,937 "
153812038,Pinaring,Bgy,,,,R," 2,894 "
153812039,Pingping,Bgy,,,,R," 1,179 "
153812040,Raguisi,Bgy,,,,R," 2,292 "
153812041,Rebuken,Bgy,,,,R," 2,669 "
153812042,Salimbao,Bgy,,,,R," 5,100 "
153812043,Sambolawan,Bgy,,,,R," 1,297 "
153812044,Senditan,Bgy,,,,R, 785 
153812051,Ungap,Bgy,,,,R," 2,589 "
153812052,Damaniog,Bgy,,,,R," 1,490 "
153812053,Nara,Bgy,,,,R," 1,790 "
153813000,Sultan Sa Barongis,Mun,Lambayong,,2nd,," 24,476 "
153813001,Angkayamat,Bgy,,,,R," 1,463 "
153813003,Barurao,Bgy,,,,R," 4,452 "
153813004,Bulod,Bgy,,,,R," 2,450 "
153813006,Darampua,Bgy,,,,R," 2,355 "
153813008,Gadungan,Bgy,,,,R," 1,614 "
153813013,Kulambog,Bgy,,,,R," 3,294 "
153813015,Langgapanan,Bgy,,,,R, 744 
153813021,Masulot,Bgy,,,,R," 2,524 "
153813028,Papakan,Bgy,,,,R," 1,479 "
153813045,Tugal,Bgy,,,,R, 992 
153813046,Tukanakuden,Bgy,,,,R," 1,022 "
153813050,Paldong,Bgy,,,,R," 2,087 "
153814000,Kabuntalan,Mun,Tumbao,,5th*,," 25,439 "
153814001,Bagumbayan,Bgy,,,,R," 1,170 "
153814003,Dadtumog,Bgy,Dadtumeg,,,R," 2,047 "
153814005,Gambar,Bgy,,,,R," 2,282 "
153814006,Ganta,Bgy,,,,R," 1,331 "
153814008,Katidtuan,Bgy,,,,R," 1,319 "
153814009,Langeban,Bgy,,,,R," 1,690 "
153814011,Liong,Bgy,,,,R," 1,541 "
153814012,Maitong,Bgy,,,,R," 1,765 "
153814013,Matilak,Bgy,,,,R," 1,186 "
153814014,Pagalungan,Bgy,,,,R," 1,124 "
153814015,Payan,Bgy,,,,R, 671 
153814016,Pened,Bgy,,,,R, 812 
153814017,Pedtad,Bgy,,,,R," 1,480 "
153814018,Poblacion,Bgy,,,,R," 1,285 "
153814019,Upper Taviran,Bgy,,,,R," 2,073 "
153814026,Buterin,Bgy,,,,R," 1,431 "
153814028,Lower Taviran,Bgy,,,,R," 2,232 "
153815000,Upi,Mun,,,1st,," 59,004 "
153815002,Borongotan,Bgy,,,,R," 4,074 "
153815003,Bayabas,Bgy,,,,R," 1,402 "
153815004,Blensong,Bgy,,,,R," 4,540 "
153815005,Bugabungan,Bgy,,,,R," 2,319 "
153815006,Bungcog,Bgy,,,,R," 2,426 "
153815008,Darugao,Bgy,,,,R," 3,272 "
153815009,Ganasi,Bgy,,,,R," 1,580 "
153815010,Kabakaba,Bgy,,,,R," 2,114 "
153815012,Kibleg,Bgy,,,,R," 2,454 "
153815013,Kibucay,Bgy,,,,R," 1,763 "
153815014,Kiga,Bgy,,,,R," 1,559 "
153815017,Kinitan,Bgy,Kinitaan,,,R," 1,377 "
153815022,Mirab,Bgy,,,,R," 2,316 "
153815023,Nangi,Bgy,,,,R," 3,909 "
153815025,Nuro Poblacion,Bgy,,,,U," 8,389 "
153815028,Bantek,Bgy,,,,R," 1,477 "
153815029,Ranao Pilayan,Bgy,,,,R," 1,088 "
153815030,Rempes,Bgy,,,,R," 5,029 "
153815031,Renede,Bgy,,,,R," 1,232 "
153815032,Renti,Bgy,,,,R," 1,266 "
153815034,Rifao,Bgy,,,,R," 1,208 "
153815036,Sefegefen,Bgy,,,,R," 1,544 "
153815042,Tinungkaan,Bgy,,,,R," 2,666 "
153816000,Talayan,Mun,,,4th*,," 34,156 "
153816005,Boboguiron,Bgy,,,,R, 958 
153816007,Damablac,Bgy,,,,R," 1,799 "
153816008,Fugotan,Bgy,,,,R, 884 
153816009,Fukol,Bgy,,,,R, 960 
153816013,Katibpuan,Bgy,,,,R," 3,167 "
153816014,Kedati,Bgy,,,,R, 975 
153816018,Lanting,Bgy,,,,R," 2,081 "
153816019,Linamunan,Bgy,,,,R," 2,759 "
153816025,Marader,Bgy,,,,R," 1,310 "
153816028,Binangga North,Bgy,,,,R," 1,418 "
153816032,Binangga South,Bgy,,,,U," 5,195 "
153816033,Talayan,Bgy,,,,R," 5,188 "
153816035,Tamar,Bgy,,,,R," 2,586 "
153816036,Tambunan I,Bgy,,,,R," 3,725 "
153816038,Timbaluan,Bgy,,,,R," 1,151 "
153817000,South Upi,Mun,,,4th*,," 43,197 "
153817001,Kuya,Bgy,,,,U," 6,025 "
153817002,Biarong,Bgy,,,,R," 1,362 "
153817003,Bongo,Bgy,,,,R," 2,283 "
153817004,Itaw,Bgy,,,,R," 1,562 "
153817005,Kigan,Bgy,,,,R," 2,878 "
153817006,Lamud,Bgy,,,,R," 1,995 "
153817007,Looy,Bgy,,,,R," 4,085 "
153817008,Pandan,Bgy,,,,R," 4,647 "
153817009,Pilar,Bgy,,,,U," 5,416 "
153817010,Romangaob (Pob.),Bgy,,,,U," 11,243 "
153817011,San Jose,Bgy,,,,R," 1,701 "
153818000,Barira,Mun,,,4th,," 36,143 "
153818001,Barira (Pob.),Bgy,,,,U," 6,577 "
153818002,Bualan,Bgy,,,,R," 1,588 "
153818003,Gadung,Bgy,,,,R," 1,567 "
153818004,Liong,Bgy,,,,R," 2,664 "
153818005,Lipa,Bgy,,,,R," 1,962 "
153818006,Lipawan,Bgy,,,,R," 3,155 "
153818007,Marang,Bgy,,,,R," 2,089 "
153818008,Nabalawag,Bgy,,,,R," 3,252 "
153818009,Rominimbang,Bgy,,,,R," 2,288 "
153818010,Togaig,Bgy,,,,R," 3,284 "
153818011,Minabay,Bgy,,,,R," 2,090 "
153818012,Korosoyan,Bgy,,,,R," 2,069 "
153818013,Lamin,Bgy,,,,R," 2,185 "
153818014,Panggao,Bgy,,,,R," 1,373 "
153819000,Gen. S.K. Pendatun,Mun,,,4th*,," 31,263 "
153819001,Badak,Bgy,,,,R," 4,522 "
153819002,Bulod,Bgy,,,,R," 1,714 "
153819005,Kaladturan,Bgy,,,,R," 1,386 "
153819006,Kulasi,Bgy,,,,R," 1,352 "
153819007,Lao-lao,Bgy,,,,R," 1,151 "
153819008,Lasangan,Bgy,,,,R," 1,925 "
153819009,Lower Idtig,Bgy,,,,R," 2,075 "
153819010,Lumabao,Bgy,,,,R," 1,688 "
153819011,Makainis,Bgy,,,,R," 1,466 "
153819012,Midconding,Bgy,,,,R," 2,290 "
153819013,Midpandacan,Bgy,,,,R," 1,960 "
153819015,Panosolen,Bgy,,,,R," 1,086 "
153819016,Ramcor,Bgy,,,,R," 2,548 "
153819017,Tonggol,Bgy,,,,R," 1,863 "
153819018,Pidtiguian,Bgy,,,,R, 916 
153819019,Quipolot,Bgy,,,,R, 956 
153819020,Sadangen,Bgy,,,,R, 753 
153819021,Sumakubay,Bgy,,,,R, 927 
153819022,Upper Lasangan,Bgy,,,,R, 685 
153820000,Mamasapano,Mun,,,5th,," 27,807 "
153820001,Bagumbong,Bgy,,,,R," 1,283 "
153820002,Dabenayan,Bgy,,,,R," 1,494 "
153820003,Daladap,Bgy,,,,R," 1,245 "
153820004,Dasikil,Bgy,,,,R, 934 
153820006,Liab,Bgy,,,,R, 857 
153820007,Libutan,Bgy,,,,R," 2,367 "
153820009,Lusay,Bgy,,,,R, 890 
153820010,Mamasapano,Bgy,,,,R," 4,039 "
153820011,Manongkaling,Bgy,,,,U," 7,564 "
153820013,Pidsandawan,Bgy,,,,R, 888 
